"doc_id","filepath","topo_x","topo_y","topo_z"
"fffd9174","./docs/meetings/INTERNAL_MEETING_PROTOCOL_V1.md","reference","xie_baojian","active"
"6c390d78","./docs/TODAY_EXECUTION_PLAN.md","reference","general","active"
"919519a8","./docs/HIDDEN_MECHANISMS_DISCOVERY.md","reference","general","active"
"a1afd607","./docs/P0_FIX_FINAL_REPORT.md","reference","general","active"
"f51279b7","./docs/5STANDARD_100_PERCENT_COMPLETE_2026-03-26.md","reference","general","active"
"490df5c2","./docs/OPTIMIZATION_4_SCHEMES_DEPLOYED_2026-03-26.md","reference","xie_baojian","active"
"731c1698","./docs/MGT-ARCH-v1.0-FIN-260322-Namespace-Enforcement.md","reference","general","active"
"7344f110","./docs/P0_VERIFICATION_7STANDARD_2026-03-21.md","reference","general","active"
"71f92fd3","./docs/WECOM_TASK_BOARD_DEPLOYMENT.md","reference","xu_sir","active"
"7bde1846","./docs/archive/完整员工体系V2.5.md","reference","xu_sir","archived"
"bb5394b7","./docs/archive/WPS_API方案.md","reference","general","archived"
"c8a902e1","./docs/archive/33角色能力补强工具方案.md","reference","xie_baojian","archived"
"3486901c","./docs/archive/完整员工体系V2.4.md","reference","xu_sir","archived"
"0fd344e2","./docs/archive/URG-001-完成报告.md","reference","xu_sir","archived"
"9a62064f","./docs/archive/外部工具配置信息.md","reference","general","archived"
"15e90791","./docs/archive/README-合伙人决策教练.md","reference","general","archived"
"58e80a63","./docs/archive/Kimi_vs_Claude_计费对比.md","reference","general","archived"
"b4f40267","./docs/archive/全组织罗盘扫码报告机制.md","reference","xie_baojian","archived"
"c31c4bb5","./docs/archive/OPENCLAW_CONCEPTS_LEARNING.md","reference","xu_sir","archived"
"2b051b04","./docs/archive/满意解研究所_沙盘模拟报告.md","reference","xu_sir","archived"
"d6d2b29c","./docs/archive/专家邀请函_四封.md","reference","liu_honglei","archived"
"f0347b93","./docs/archive/满意解决策方法论_可视化图表集.md","reference","general","archived"
"3cc93fcb","./docs/archive/API_INVENTORY.md","reference","general","archived"
"42694000","./docs/archive/附件二_测试文档链接.md","reference","general","archived"
"88fe6d63","./docs/archive/行为设计手册_V1.1.md","reference","general","archived"
"3ce3466a","./docs/archive/画图工具API集成方案.md","reference","xu_sir","archived"
"e3bfbcac","./docs/archive/多维表格创建指南.md","reference","general","archived"
"96b0b50b","./docs/archive/Kimi_Allegretto使用规则.md","reference","luo_han","archived"
"fce10e7d","./docs/archive/API配置记录.md","reference","xu_sir","archived"
"7a70d296","./docs/archive/定制Skill开发需求确认.md","reference","general","archived"
"084261b8","./docs/archive/满意解决策方法论_实践速查表.md","reference","xie_baojian","archived"
"a8562547","./docs/archive/附件一_完整权限清单.md","reference","general","archived"
"d8746eab","./docs/archive/经济环境研究体系_V1.1.md","reference","xie_baojian","archived"
"898be433","./docs/archive/夜间任务执行手册.md","reference","general","archived"
"26338e67","./docs/archive/TOOLS.md_WPS规则.md","reference","general","archived"
"0f5b3061","./docs/archive/文档完整性检查报告.md","reference","luo_han","archived"
"e010f6fe","./docs/archive/满意解决策方法论_白皮书_v1.1.md","reference","liu_honglei","archived"
"81bcc8a3","./docs/archive/文档完整性修复计划.md","reference","luo_han","archived"
"328ed479","./docs/archive/讨论但未确认任务清单.md","reference","general","archived"
"709cc6f6","./docs/archive/全球首创合伙人匹配决策系统V1.1_PPMS.md","reference","luo_han","archived"
"3ec35f85","./docs/archive/DECISION_SAFETY_RED_LINES.md","reference","xu_sir","archived"
"6e6c714a","./docs/archive/Kimi资源集成方案.md","reference","general","archived"
"a17ca948","./docs/archive/新增角色方案-解决三个关键问题.md","reference","xu_sir","archived"
"ea8d987e","./docs/archive/附件三_API调用日志.md","reference","general","archived"
"dcd9164a","./docs/BLUE_TEAM_COMPREHENSIVE_AUDIT_2026-03-26.md","reference","general","active"
"79e901eb","./SOUL.md","reference","xu_sir","active"
"ea0026e5","./skills/disaster-recovery-wecom/templates/backup_success.md","reference","general","active"
"ecdc65ce","./skills/disaster-recovery-wecom/templates/task_failure.md","reference","general","active"
"2393725f","./skills/disaster-recovery-wecom/templates/task_success.md","reference","general","active"
"742e31f8","./skills/disaster-recovery-wecom/templates/token_critical.md","reference","xu_sir","active"
"fdcc6617","./skills/disaster-recovery-wecom/templates/token_warning.md","reference","xu_sir","active"
"b0eb8537","./skills/disaster-recovery-wecom/templates/security_warning.md","reference","general","active"
"d8ca8062","./skills/disaster-recovery-wecom/templates/security_breach.md","reference","general","active"
"f8402355","./skills/disaster-recovery-wecom/templates/memory_failure.md","reference","xu_sir","active"
"38ebe7de","./skills/disaster-recovery-wecom/templates/system_failure.md","reference","general","active"
"91bc0cb8","./skills/disaster-recovery-wecom/templates/backup_failure.md","reference","general","active"
"e72b5705","./skills/.archive_72h-pressure-test/SKILL.md","methodology","xu_sir","archived"
"26205ab9","./skills/blue-army-interceptor/README.md","reference","general","active"
"ddcf9ab6","./skills/blue-army-interceptor/5standard-completion-report.md","reference","xu_sir","active"
"d503ff2a","./skills/blue-army-interceptor/SKILL.md","methodology","xu_sir","active"
"8b2dfabc","./skills/.archive_execution-protocol/SKILL.md","methodology","general","archived"
"bacfcac3","./skills/.archive_data-analyst/SKILL.md","methodology","xu_sir","archived"
"769e3603","./skills/.archive_data-analyst/scripts/README.md","reference","general","archived"
"364490e0","./skills/quality-assurance/improvement-report.md","reference","general","active"
"e1a09ee6","./skills/quality-assurance/5standard-completion-report.md","reference","general","active"
"ce10fa71","./skills/quality-assurance/SKILL.md","methodology","general","active"
"c32569d0","./skills/.archive_customer-journey-mapper/SKILL.md","methodology","general","archived"
"af040bbd","./skills/.archive_customer-journey-mapper/scripts/README.md","reference","general","archived"
"f3ae4e0a","./skills/honesty-tagging-protocol/STANDARDS_CHECK.md","reference","general","active"
"bb450d29","./skills/honesty-tagging-protocol/SKILL.md","methodology","xu_sir","active"
"731f7a6a","./skills/quality-gate-system/SKILL.md","methodology","general","active"
"6f84dc04","./skills/.archive_decision-frameworks/README.md","reference","general","archived"
"6062df77","./skills/.archive_decision-frameworks/SKILL.md","methodology","general","archived"
"76904299","./skills/.archive_decision-frameworks/scripts/README.md","reference","general","archived"
"2541f80e","./skills/csvtoexcel/SKILL.md","methodology","general","active"
"4f5421b9","./skills/backup-verification/5standard-completion-report.md","reference","luo_han","active"
"dfc7a3e9","./skills/backup-verification/SKILL.md","methodology","general","active"
"2a1d2362","./skills/.archive_kimi-cli-task-manager/SKILL.md","methodology","general","archived"
"9a1063c4","./skills/.archive_optimization-rollback-guard/SKILL.md","methodology","general","archived"
"6ec491c0","./skills/.archive_disaster-recovery-drill/SKILL.md","methodology","general","archived"
"0dd2445a","./skills/.archive_disaster-recovery-drill/scripts/README.md","reference","general","archived"
"ecc76296","./skills/.archive_tdd-compliance-checker/SKILL.md","methodology","general","archived"
"76c317ff","./skills/.archive_auto-cleanup-system/SKILL.md","methodology","general","archived"
"46ff14e4","./skills/.archive_v2-architecture-executor/SKILL.md","methodology","general","archived"
"ccc7705d","./skills/.archive_notion-db-sync/SKILL.md","methodology","general","archived"
"dbfa7dc5","./skills/token-budget-enforcer/SKILL.md","methodology","general","active"
"cdbb3dc5","./skills/.archive_organization-building/SKILL.md","methodology","xie_baojian","archived"
"9ca96eba","./skills/.archive_email-daily-summary/SKILL.md","methodology","general","archived"
"b32fa634","./skills/.archive_email-daily-summary/scripts/README.md","reference","general","archived"
"02caa894","./skills/.archive_bmc-consistency-checker/SKILL.md","methodology","general","archived"
"574f7721","./skills/.archive_bmc-consistency-checker/scripts/README.md","reference","general","archived"
"2fadb7e5","./skills/.archive_us-stock-analysis/technical-analysis.md","reference","general","archived"
"399f10e7","./skills/.archive_us-stock-analysis/SKILL.md","methodology","general","archived"
"def9c0cb","./skills/.archive_us-stock-analysis/financial-metrics.md","reference","general","archived"
"57d67e2c","./skills/.archive_us-stock-analysis/report-template.md","reference","general","archived"
"6ca7cf3e","./skills/what-if-engine/SKILL.md","methodology","xu_sir","active"
"f0dfecdd","./skills/.archive_social-media-content-calendar/SKILL.md","methodology","general","archived"
"305e2d04","./skills/scenario-planner/SKILL.md","methodology","xie_baojian","active"
"0c9d3a52","./skills/auto-update-profile/SKILL.md","methodology","xu_sir","active"
"a6f96095","./skills/knowledge-graph-framework/SKILL.md","methodology","general","active"
"f9d53f15","./skills/.archive_mineru/SKILL.md","methodology","general","archived"
"42f1bcd4","./skills/.archive_data-processor-suite/SKILL.md","methodology","general","archived"
"f3f8d4f8","./skills/.archive_auto-redbook-skills/19cec318-ad72-8e41-8000-0000119132f8_content_auto_fit.md","reference","general","archived"
"25acc5d1","./skills/.archive_auto-redbook-skills/tips.md","reference","xu_sir","archived"
"8799c769","./skills/.archive_auto-redbook-skills/SKILL.md","methodology","xu_sir","archived"
"c19ffa4f","./skills/.archive_auto-redbook-skills/scripts/README.md","reference","general","archived"
"f89dac67","./skills/.archive_auto-redbook-skills/19cec32a-4b12-80c9-8000-00000e93fde5_example.md","reference","general","archived"
"81c14b87","./skills/.archive_auto-redbook-skills/19cec318-ad82-8cf2-8000-0000faa850b8_content.md","reference","general","archived"
"451ac237","./skills/.archive_unit-economics-validator/SKILL.md","methodology","general","archived"
"fb5832a1","./skills/knowledge-graph/SKILL.md","methodology","general","active"
"07d166bc","./skills/.archive_unified-knowledge-suite/SKILL.md","methodology","general","archived"
"0f59bb16","./skills/context-optimizer/SKILL.md","methodology","xu_sir","active"
"893b8f43","./skills/.archive_management-rules/SKILL.md","methodology","xie_baojian","archived"
"88979702","./skills/tiered-output/COMPLIANCE_REPORT.md","reference","general","active"
"a1f8a8f3","./skills/tiered-output/SKILL.md","methodology","general","active"
"febab51e","./skills/tiered-output/QUICK_REFERENCE.md","reference","general","active"
"63edaf19","./skills/.archive_firecrawl-search/api.md","reference","general","archived"
"73a18fbe","./skills/.archive_firecrawl-search/SKILL.md","methodology","general","archived"
"f78b4f25","./skills/.archive_firecrawl-search/scripts/README.md","reference","general","archived"
"939004a3","./skills/.archive_questionnaire-generator/SKILL.md","methodology","xu_sir","archived"
"68bc183f","./skills/.archive_case-library-expander/SKILL.md","methodology","general","archived"
"375d259e","./skills/.archive_n8n-hitl-queue/SKILL.md","methodology","general","archived"
"a6fa4477","./skills/.archive_quick-reference-card/SKILL.md","methodology","general","archived"
"77a3a5fb","./skills/.archive_company-search-kimi/SKILL.md","methodology","general","archived"
"e31237bd","./skills/.archive_company-search-kimi/scripts/README.md","reference","general","archived"
"6c3b7109","./skills/.archive_presentation-helper/SKILL.md","methodology","general","archived"
"24a7ee60","./skills/.archive_promise-management-system/SKILL.md","methodology","general","archived"
"47e43316","./skills/channels-setup/SKILL.md","methodology","general","active"
"7ec31a4d","./skills/token-throttle-controller/SKILL.md","methodology","general","active"
"c10e77f2","./skills/mermaid-diagrams/SKILL.md","methodology","general","active"
"7f47abb7","./skills/.archive_global-file-governance/SKILL.md","methodology","general","archived"
"5fa893b9","./skills/.archive_global-file-governance/scripts/README.md","reference","general","archived"
"70788de2","./skills/.archive_multi-format-delivery/SKILL.md","methodology","general","archived"
"df0b617a","./skills/cost-redlines/SKILL.md","methodology","general","active"
"b9d65977","./skills/conversation-researcher/README.md","reference","general","active"
"9a2c24dc","./skills/conversation-researcher/SKILL.md","methodology","general","active"
"990831f7","./skills/conversation-researcher/output/research-20260321-184155/summary.md","reference","general","active"
"dcd8aa72","./skills/conversation-researcher/output/research-20260321-184155/validation.md","reference","general","active"
"1849f6a1","./skills/conversation-researcher/output/research-20260321-184155/report.md","reference","general","active"
"49a8e5a4","./skills/conversation-researcher/output/research-20260321-184155/limitations.md","reference","general","active"
"17abd54e","./skills/.archive_copywriting-zh-pro/SKILL.md","methodology","general","archived"
"832c4f6b","./skills/.archive_copywriting-zh-pro/scripts/README.md","reference","general","archived"
"f4894009","./skills/.archive_satisficing-web-fetcher/SECURITY_POLICY.md","reference","general","archived"
"f8e9a244","./skills/.archive_satisficing-web-fetcher/README.md","reference","general","archived"
"b48a07d3","./skills/.archive_satisficing-web-fetcher/SKILL.md","methodology","general","archived"
"ab59899c","./skills/.archive_satisficing-web-fetcher/ASSESSMENT_REPORT.md","reference","xu_sir","archived"
"7a53b209","./skills/.archive_obsidian-archiver/SKILL.md","methodology","general","archived"
"86aa2518","./skills/.archive_feishu-file-handler/SKILL.md","methodology","general","archived"
"ac216e99","./skills/.archive_task-coordinator/INITIAL_FINDINGS.md","reference","general","archived"
"0cac009a","./skills/.archive_task-coordinator/DATABASE_FIX_REPORT.md","reference","general","archived"
"034e75f9","./skills/.archive_task-coordinator/tests/QUALITY_ASSESSMENT_REPORT.md","reference","xu_sir","archived"
"a724eabb","./skills/.archive_task-coordinator/tests/QUALITY_ASSESSMENT_REPORT_FINAL.md","reference","xu_sir","archived"
"a97d1c13","./skills/.archive_task-coordinator/tests/test_plan.md","reference","xu_sir","archived"
"1a092257","./skills/.archive_task-coordinator/V2_DEPLOYMENT_REPORT.md","reference","general","archived"
"88bb396e","./skills/.archive_task-coordinator/SKILL.md","methodology","general","archived"
"b2246189","./skills/.archive_task-coordinator/DEPLOYMENT_REPORT.md","reference","general","archived"
"b30d985d","./skills/.archive_touchpoint-designer/SKILL.md","methodology","general","archived"
"a2f84894","./skills/.archive_mermaid-chart-generator/SKILL.md","methodology","general","archived"
